"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"CXH","Colonial Investment Grade Municipal Trust","8.51","98605004.07","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxh",
"CMU","Colonial Municipal Income Trust","4.12","116567139.4","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/cmu",
"CLNY","Colony Financial, Inc","20.23","1342252772.14","n/a","1972","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/clny",
"CLNY^A","Colony Financial, Inc","25.44","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^a",
"CXP","Columbia Property Trust, Inc.","22.5","3019333725","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxp",
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","15","229123710","n/a","1971","n/a","n/a","http://www.nasdaq.com/symbol/stk",
"CCV","Comcast Corporation","22.2","0","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccv",
"CCZ","Comcast Corporation","41.7","0","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccz",
"CMA","Comerica Incorporated","45.2","8267563142.8","n/a","1986","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CMA/WS","Comerica Incorporated","17.31","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cma/ws",
"FIX","Comfort Systems USA, Inc.","19.85","741506833.8","n/a","1997","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/fix",
"CMC","Commercial Metals Company","19.05","2229309143.1","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cmc",
"CWH","CommonWealth REIT","23.36","2763816628.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cwh",
"CWH^D","CommonWealth REIT","21.01","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cwh^d",
"CWH^E","CommonWealth REIT","22.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cwh^e",
"CWHN","CommonWealth REIT","20.61","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cwhn",
"CWHO","CommonWealth REIT","19.19","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cwho",
"CBU","Community Bank System, Inc.","37.24","1498543930.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"CYH","Community Health Systems, Inc.","41.58","3948942412.8","n/a","2000","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyh",
"CIG","Comp En De Mn Cemig ADS","8.24","7028870190.48","n/a","1987","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cig",
"CIG/C","Comp En De Mn Cemig ADS","8.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cig/c",
"CBD","Companhia Brasileira de Distribuicao","47.88","12644389800","n/a","1997","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/cbd",
"ABV","Companhia de Bebidas das Americas - AmBev","37.2","116032826400","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/abv",
"ABV/C","Companhia de Bebidas das Americas - AmBev","36.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abv/c",
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","10.39","7101667538.91","n/a","2002","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sbs",
"ELP","Companhia Paranaense de Energia (COPEL)","13.03","3565724650","n/a","1997","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elp",
"CCU","Compania Cervecerias Unidas, S.A.","25.8","4108687048.8","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ccu",
"CODI","Compass Diversified Holdings","18.89","912387000","n/a","2006","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/codi",
"CMP","Compass Minerals International, Inc.","73.51","2460886698.47","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cmp",
"CSC","Computer Sciences Corporation","51.03","7512167072.97","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/csc",
"CRK","Comstock Resources, Inc.","16.72","807837032.64","n/a","1995","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crk",
"CAG","ConAgra Foods, Inc.","32.64","13770152755.2","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cag",
"CXO","Concho Resources Inc.","110.2","11569350306","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cxo",
"CCM","Concord Medical Services Holdings Limited","5.12","231231841.28","n/a","2009","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/ccm",
"COP","ConocoPhillips","73.69","90277523055.62","n/a","1985","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cop",
"CNX","CONSOL Energy Inc.","36.41","8335767187.77","n/a","1986","Energy","Coal Mining","http://www.nasdaq.com/symbol/cnx",
"ED","Consolidated Edison Inc","57.27","16773706755.84","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ed",
"CGX","Consolidated Graphics, Inc.","61.54","596177488.68","n/a","1994","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/cgx",
"STZ","Constellation Brands Inc","66.76","12640054135.92","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz",
"STZ/B","Constellation Brands Inc","66.52","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz/b",
"CSTM","Constellium N.V.","18.85","1961585024.1","n/a","1991","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cstm",
"TCS","Container Store (The)","34.95","1609374629.25","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tcs",
"CLR","Continental Resources, Inc.","114.19","21198065567.74","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/clr",
"VLRS","Controladora Vuela Compania de Aviacion, S.A.B. de C.V.","12.97","1312404040.99","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/vlrs",
"CVG","Convergys Corporation","19.9","2024120261.4","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/cvg",
"CNW","Con-way Inc.","40.59","2309202077.49","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cnw",
"COO","Cooper Companies, Inc. (The)","127.07","6219802664.15","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/coo",
"CTB","Cooper Tire & Rubber Company","23.82","1554879417.48","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPS","Cooper-Standard Holdings Inc.","52.72","693171469.68","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cps",
"CPA","Copa Holdings, S.A.","151.64","6724787116.92","n/a","2005","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cpa",
"CLB","Core Laboratories N.V.","190.48","8641181582.08","n/a","1993","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/clb",
"CLGX","CoreLogic, Inc.","34.26","3210843979.56","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/clgx",
"CORR","CorEnergy Infrastructure Trust, Inc.","6.79","163991197.3","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/corr",
"COR","CoreSite Realty Corporation","31.13","665659825.38","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cor",
"COR^A","CoreSite Realty Corporation","23.58","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cor^a",
"GLW","Corning Incorporated","16.58","23994607518.58","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/glw",
"BCA","Corpbanca","16.88","3830164198.56","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bca",
"GYC","Corporate Asset Backed Corp CABCO","20.61","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"OFC","Corporate Office Properties Trust","23.52","2055210410.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ofc",
"OFC^H","Corporate Office Properties Trust","24.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofc^h",
"OFC^L","Corporate Office Properties Trust","24.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofc^l",
"CXW","Corrections Corporation of America","35.33","4087745759.89","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/cxw",
"CZZ","Cosan Limited","15.05","4073845144.25","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/czz",
"CMRE","Costamare Inc.","18.01","1347148000","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/cmre",
"CMRE^B","Costamare Inc.","24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^b",
"COT","Cott Corporation","8.21","775229323.89","n/a","1992","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cot",
"COTY","Coty Inc.","14.99","5758438285.13","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/coty",
"CCSC","Country Style Cooking Restaurant Chain Co., Ltd.","9.86","258161333.26","n/a","2010","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ccsc",
"CFC^A","Countrywide Financial Corporation","25.0643","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^a",
"CFC^B","Countrywide Financial Corporation","24.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^b",
"CUZ","Cousins Properties Incorporated","10.55","2000955020.65","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cuz",
"CUZ^B","Cousins Properties Incorporated","25.0999","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuz^b",
"CVD","Covance Inc.","86.26","4845156054.6","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/cvd",
"CVA","Covanta Holding Corporation","17.31","2259017194.83","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"COV","Covidien plc.","63.84","29366262424.8","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cov",
"CPF","CPB Inc.","18.6","782854953.6","n/a","1988","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"CPL","CPFL Energia S.A.","15.91","7654891738.3","n/a","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cpl",
"ZY^A","Cqs Test Secid","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zy^a",
"CR","Crane Company","63.29","3680375587.49","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cr",
"CRD/A","Crawford & Company","7.56","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crd/a",
"CRD/B","Crawford & Company","9.13","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crd/b",
"BAP","Credicorp Ltd.","129.77","10350455200","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CS","Credit Suisse Group","29.07","46291098959.55","n/a","1989","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"CEQP","Crestwood Equity Partners LP","15.16","2744028492.88","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceqp",
"CRH","CRH PLC","24.61","17954324087.66","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/crh",
"CRT","Cross Timbers Royalty Trust","29.18","175080000","n/a","1992","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crt",
"CCI","Crown Castle International Corporation","74.54","24901717487.96","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/cci",
"CCI^A","Crown Castle International Corporation","100.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cci^a",
"CCK","Crown Holdings, Inc.","43.2","5964161673.6","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CRY","CryoLife, Inc.","9.9","273344454.9","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cry",
"CSS","CSS Industries, Inc.","26.79","248582882.97","n/a","n/a","Consumer Services","Consumer: Greeting Cards","http://www.nasdaq.com/symbol/css",
"CST","CST Brands, Inc.","32.56","2461517571.04","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cst",
"CSX","CSX Corporation","26.61","26973874746.21","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/csx",
"CTS","CTS Corporation","18.6","626677003.2","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/cts",
"CUBE","CubeSmart","16.98","2294353561.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cube",
"CUBE^A","CubeSmart","25.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cube^a",
"CUB","Cubic Corporation","54.11","1446701571.77","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cub",
"CFR","Cullen/Frost Bankers, Inc.","72.48","4384885327.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CFR^A","Cullen/Frost Bankers, Inc.","21.139","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfr^a",
"CFI","Culp, Inc.","19.23","235402218.15","n/a","1986","Basic Industries","Textiles","http://www.nasdaq.com/symbol/cfi",
"CMI","Cummins Inc.","130.7","24488501985.6","n/a","1984","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cmi",
"CW","Curtiss-Wright Corporation","51.9","2458394944.2","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cw",
"CSI","Cutwater Select Income Fund","17.93","192005144.21","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/csi",
"CVT","CVENT, INC.","32.14","1291188085.38","n/a","1987","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cvt",
"CVI","CVR Energy Inc.","34.37","2984383188.5","n/a","2007","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvi",
"UAN","CVR Partners, LP","17.84","1303712376.32","n/a","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/uan",
"CVRR","CVR Refining, LP","21.7","3202920000","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvrr",
"CVS","CVS Corporation","63.78","75914410771.26","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/cvs",
"CYNI","Cyan, Inc.","3.8","175778800.2","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/cyni",
"CYS","CYS Investments, Inc.","8.03","1340160763.26","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cys",
"CYS^A","CYS Investments, Inc.","22.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cys^a",
"CYS^B","CYS Investments, Inc.","20.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cys^b",
"CYT","Cytec Industries Inc.","84.05","2980592951.05","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cyt",
"DHI","D.R. Horton, Inc.","18.14","5856278018.52","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/dhi",
"DAN","Dana Holding Corporation","19.31","2836720314.41","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dan",
"DHR","Danaher Corporation","74.6","52011107318","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dhr",
"DAC","Danaos Corporation","4.18","458351057.34","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dac",
"DQ","DAQQ New Energy Corp.","36.6","257245442.4","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/dq",
"DRI","Darden Restaurants, Inc.","52.16","6810441693.44","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dri",
"DAR","Darling International Inc.","22.2","2624376685.2","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/dar",
"DVA","DaVita healthCare Partners Inc.","56.3","11969380000","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dva",
"DPM","DCP Midstream Partners, LP","47.68","4157968205.12","n/a","2005","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/dpm",
"DCT","DCT Industrial Trust Inc","7.41","2349474739.56","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dct",
"DDR","DDR Corp.","16.17","5176368438.78","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ddr",
"DDR^H","DDR Corp.","24.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^h",
"DDR^J","DDR Corp.","21.39","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^j",
"DDR^K","DDR Corp.","20.66","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^k",
